amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;condition;time;RDK_id;RDK_position1;RDK_position2;RDK_freq;RDK_color;RDK_ispresented;RDK_isattended;RDK_isattended2;RDK_electrodes
6.10792371576483;0.767339909889481;6.9208500196756;1.47317913035958;2;4;[0.5 1.5] ;RDK3;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.35249230211431;0.762149516018954;-9.12319499625203;-40.1476847784854;2;4;[0.5 1.5] ;RDK4;right;peri;17;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.91629367308183;0.682531810755079;-10.4747674766223;-18.0619099883017;2;4;[0.5 1.5] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.54038740158081;2.03416856765747;-8.7392330958768;120.214433530753;2;5;[0.5 1.5] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.30130393981934;1.95580013275146;8.47334383598861;85.1241233387861;2;5;[0.5 1.5] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.11620372425426;0.656096530773423;2.15900741359152;-51.3993131604534;2;5;[0.5 1.5] ;RDK3;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.70386060367931;1.80206140496514;-5.10004934692533;144.661982760924;2;5;[0.5 1.5] ;RDK4;right;peri;17;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.5331168088046;0.776743378422477;7.15090391472788;-45.8427219514284;2;5;[0.5 1.5] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.729755859375;2.87516958713532;9.96214441559662;39.6226372845667;2;6;[0.5 1.5] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.36073517799377;1.94636485338211;6.33661003680193;57.8158976687618;2;6;[0.5 1.5] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.59733085198836;0.895583972944455;-1.95435831686902;33.9380649272356;2;6;[0.5 1.5] ;RDK3;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.21782264275984;0.996838521957397;-11.4615436640078;72.3267620661886;2;6;[0.5 1.5] ;RDK4;right;peri;17;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.65896883877841;0.763832988183607;-2.92893596222195;-36.9690437649725;2;6;[0.5 1.5] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.00462613105774;2.10988181114197;15.4498445896917;21.1562366510755;2;1;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.65866651535034;2.12581441402435;1.05536653473095;60.1115779200756;2;1;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.91772066463124;0.601942820847034;1.69235222757158;-18.1266312445124;2;1;[1 2] ;RDK3;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.60513233705;0.963671474023299;-3.69261889536232;-1.90185124981705;2;1;[1 2] ;RDK4;right;peri;17;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.82903659993952;1.07277507944541;0.314963662157419;-31.9855634727356;2;1;[1 2] ;RDK5;right;peri;23;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
7.47522936820984;2.23404240846634;-1.06064715155382;36.5753420516519;2;2;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
7.73328936576843;2.44942102432251;18.2609708582147;186.237953798199;2;2;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.5062717481093;0.812437820299105;8.08627261403914;16.3347978859161;2;2;[1 2] ;RDK3;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.24091545018283;0.586883606693961;-14.1919934523091;-40.0975665258401;2;2;[1 2] ;RDK4;right;peri;17;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.09478420777754;1.20806302076036;-2.33886055314956;77.8844103167171;2;2;[1 2] ;RDK5;right;peri;23;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.89481513023376;1.89242461681366;-0.97378394681592;1.51339934607417;2;3;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.14230931282043;0.642530353665352;-0.196065415446356;-57.8214090040388;2;3;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.13045137578791;1.10584524002942;-1.46211598030687;26.9172461589879;2;3;[1 2] ;RDK3;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.35143432617187;0.74225156320767;-3.75763012680708;-7.50066282132371;2;3;[1 2] ;RDK4;right;peri;17;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.4114970293912;1.13699120662429;12.806391454589;8.45515037407076;2;3;[1 2] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.93175074577332;2.59996722221375;6.78677924773796;24.6136278657876;2;4;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.41680724143982;1.66172416985035;-2.02079389258144;-0.221264620870487;2;4;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.05203839215365;0.702010842615908;5.94256237526565;-7.1659494493404;2;4;[1 2] ;RDK3;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.65606319254095;0.689159740643068;-3.96904417137031;-45.8796401913344;2;4;[1 2] ;RDK4;right;peri;17;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.96481549956582;0.702351000363177;-9.74053620980703;-15.6826120325469;2;4;[1 2] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.69205843925476;2.14275208473206;-6.6229035322911;131.969436574032;2;5;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.93305636405945;1.10650849342346;3.00239697068663;4.73535172725636;2;5;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.27549561587247;1.02806189845909;4.81966135358658;-23.8457878754816;2;5;[1 2] ;RDK3;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.98957912271673;1.37993023341352;-0.346308811991791;87.3501458099473;2;5;[1 2] ;RDK4;right;peri;17;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.56136653206565;0.637829803743146;7.61423305323083;-55.5282645612781;2;5;[1 2] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.68694102287292;2.87221273422241;9.26256313316229;39.4790479799186;2;6;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.90133376121521;1.91132689476013;-1.34350679550181;54.9749365391976;2;6;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.54555811448531;0.573058970408006;-2.86123543462522;-14.2968030867132;2;6;[1 2] ;RDK3;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.4172550981695;1.38588281869888;-8.07748043415293;139.582132400525;2;6;[1 2] ;RDK4;right;peri;17;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.09051244042136;0.985920616713437;4.47354279028864;-18.6425302328809;2;6;[1 2] ;RDK5;right;peri;23;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.83749960899353;2.62251230597496;0;0;3;1;[-1 0] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.55512726783752;2.47039157390594;0;0;3;1;[-1 0] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.56011782125993;1.4330336169763;0;0;3;1;[-1 0] ;RDK3;right;peri;17;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.40611760399558;0.789768696373159;0;0;3;1;[-1 0] ;RDK4;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.66432091539556;0.567486957528374;0;0;3;1;[-1 0] ;RDK5;right;peri;23;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.92800550460815;2.70348431825638;0;0;3;2;[-1 0] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.43436328887939;2.38912716329098;0;0;3;2;[-1 0] ;RDK2;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.57771615548567;1.49618752327832;0;0;3;2;[-1 0] ;RDK3;right;peri;17;redish;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.16446977528659;0.875481287186796;0;0;3;2;[-1 0] ;RDK4;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.6699527610432;0.409932078014721;0;0;3;2;[-1 0] ;RDK5;right;peri;23;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.05505266189575;2.4273200237751;0;0;3;3;[-1 0] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.75941102981567;2.62313833475113;0;0;3;3;[-1 0] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.69556411829862;1.52342965819619;0;0;3;3;[-1 0] ;RDK3;right;peri;17;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.44080716913397;0.453141958334229;0;0;3;3;[-1 0] ;RDK4;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.92952628135681;0.991763502257791;0;0;3;3;[-1 0] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.67953935623169;2.3689154958725;0;0;3;4;[-1 0] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.71556790351868;2.52457582950592;0;0;3;4;[-1 0] ;RDK2;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.33138186281378;0.26566382443363;0;0;3;4;[-1 0] ;RDK3;right;peri;17;redish;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.17478000467474;0.677750554680824;0;0;3;4;[-1 0] ;RDK4;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.01174327243458;0.974481879039244;0;0;3;4;[-1 0] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.79646678924561;2.48554829239845;0;0;3;5;[-1 0] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.51928018569946;2.39232280731201;0;0;3;5;[-1 0] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.37195360877297;0.479879020425406;0;0;3;5;[-1 0] ;RDK3;right;peri;17;redish;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.24947126995433;0.878787756508047;0;0;3;5;[-1 0] ;RDK4;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.80888750769875;1.2790214357051;0;0;3;5;[-1 0] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.93017616271973;2.50306397199631;0;0;3;6;[-1 0] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.58728283882141;2.36109980583191;0;0;3;6;[-1 0] ;RDK2;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.40143509778109;1.27811318066987;0;0;3;6;[-1 0] ;RDK3;right;peri;17;redish;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.07654158418829;0.301828816871751;0;0;3;6;[-1 0] ;RDK4;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.87894707593051;0.999280979958448;0;0;3;6;[-1 0] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.06508737564087;2.72260913848877;4.7046570551494;3.8168298499784;3;1;[0.5 1.5] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.51161190032959;2.40787984371185;-0.95530519674355;-2.53043812383371;3;1;[0.5 1.5] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.12332522652366;1.47236368168484;-9.57853748207737;2.74453189671311;3;1;[0.5 1.5] ;RDK3;right;peri;17;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.09318103356795;0.687528761950406;-7.10231996857859;-12.9455541720339;3;1;[0.5 1.5] ;RDK4;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.89752953269265;0.72586467564106;6.36430658453699;27.90860935421;3;1;[0.5 1.5] ;RDK5;right;peri;23;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.74494190216064;2.37071852207184;-3.71476051064326;-12.308774788794;3;2;[0.5 1.5] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.54382201194763;2.26153913021088;2.46842028804317;-5.34036174551509;3;2;[0.5 1.5] ;RDK2;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.32640601504933;1.48544466116212;-5.48985852115778;-0.718015753310641;3;2;[0.5 1.5] ;RDK3;right;peri;17;redish;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.01498839204962;1.00985418124632;-3.58944574706838;15.3484598730044;3;2;[0.5 1.5] ;RDK4;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.73815973455256;0.484749987924641;1.85852456286024;18.2512942808134;3;2;[0.5 1.5] ;RDK5;right;peri;23;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.17080328941345;2.67636902570724;2.28980062641506;10.2602458469736;3;3;[0.5 1.5] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.45325879096985;2.19042931199074;-6.4325656457892;-16.4958522022227;3;3;[0.5 1.5] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.05991261655634;1.42158401513642;-13.5372765812129;-6.68528687962946;3;3;[0.5 1.5] ;RDK3;right;peri;17;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.97467929666693;0.518853210928765;-10.4964673023158;14.5012509625226;3;3;[0.5 1.5] ;RDK4;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.79865278330716;1.11125700853088;-3.33051591156328;12.0485888017711;3;3;[0.5 1.5] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.42185146331787;2.04019614040852;-5.5066935716794;-13.8763647769086;3;4;[0.5 1.5] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.12199245452881;3.15173949241638;8.61878270710226;24.8423380902447;3;4;[0.5 1.5] ;RDK2;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.88972218253396;0.535659892179749;-10.1967384605731;101.630723837438;3;4;[0.5 1.5] ;RDK3;right;peri;17;redish;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.23707460056652;1.00445064360445;1.4921647565147;48.2035885721233;3;4;[0.5 1.5] ;RDK4;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.89304637041959;1.12168166258118;-2.95873623894581;15.1054408202096;3;4;[0.5 1.5] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.14129550933838;2.94821246147156;7.18922355234339;18.6141693761521;3;5;[0.5 1.5] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.5641775894165;2.25198384702206;0.993463601993771;-5.86622172647504;3;5;[0.5 1.5] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.14939409602772;0.912090707367117;-5.09061926683421;90.0668019532424;3;5;[0.5 1.5] ;RDK3;right;peri;17;redish;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.06132583184676;1.12729232311249;-4.42750229747049;28.2781097897744;3;5;[0.5 1.5] ;RDK4;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.90342478318648;1.01402339122512;2.48201805111445;-20.718811826159;3;5;[0.5 1.5] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.84759244918823;2.42610420942307;-1.67506618031145;-3.07462228030326;3;6;[0.5 1.5] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.90703908920288;2.60250737190247;6.97049346239185;10.224369400831;3;6;[0.5 1.5] ;RDK2;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.30289759202437;1.56219226772135;-2.2387585768651;22.2264421764737;3;6;[0.5 1.5] ;RDK3;right;peri;17;redish;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.96859026388689;0.342478104003451;-2.6481103668883;13.467662747713;3;6;[0.5 1.5] ;RDK4;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.73902896100825;0.993592877550559;-3.60711585343554;-0.56921952103256;3;6;[0.5 1.5] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.83315399169922;2.5709465521574;-0.0898318893138961;-1.96627309241121;3;1;[1 2] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.78248880386353;2.78930839061737;4.99133224292847;12.9095654340816;3;1;[1 2] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.16723963564092;1.62497337081216;-8.61552707667668;13.3939463500405;3;1;[1 2] ;RDK3;right;peri;17;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.19132139032537;0.703575242920355;-4.87495416544096;-10.9137591612112;3;1;[1 2] ;RDK4;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.61691743243824;0.477234654264017;-1.29364987542863;-15.9038550696287;3;1;[1 2] ;RDK5;right;peri;23;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.48719983100891;2.30452253818512;-8.94491033313676;-14.7573180793803;3;2;[1 2] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.81151557922363;2.5652465057373;8.50521857985949;7.37170231674593;3;2;[1 2] ;RDK2;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
